51,1,951.55,638.00,138.65,82.00,1,-1,-1,-1
52,1,936.83,623.90,160.15,96.10,1,-1,-1,-1
53,1,929.52,613.42,167.94,102.68,1,-1,-1,-1
54,1,923.58,601.12,168.20,104.91,1,-1,-1,-1
55,1,918.90,590.09,165.33,105.37,1,-1,-1,-1
56,1,915.06,579.63,163.25,106.52,1,-1,-1,-1
56,2,416.56,642.92,110.97,74.18,1,-1,-1,-1
57,1,912.25,570.08,157.57,105.44,1,-1,-1,-1
57,2,424.58,633.50,105.11,71.14,1,-1,-1,-1
58,1,904.88,560.64,164.35,109.98,1,-1,-1,-1
58,2,431.14,623.88,102.38,70.13,1,-1,-1,-1
59,2,433.68,614.48,100.38,69.84,1,-1,-1,-1
60,2,440.32,600.96,100.48,71.18,1,-1,-1,-1
60,3,947.12,552.92,73.99,74.07,1,-1,-1,-1
61,2,443.97,594.40,97.63,70.30,1,-1,-1,-1
61,3,942.60,543.47,74.20,74.20,1,-1,-1,-1
62,2,448.48,585.56,95.32,69.98,1,-1,-1,-1
62,3,937.63,534.07,74.20,74.20,1,-1,-1,-1
63,2,453.78,576.55,93.62,69.89,1,-1,-1,-1
63,3,933.92,529.08,71.43,71.32,1,-1,-1,-1
64,2,458.08,563.46,93.39,71.21,1,-1,-1,-1
64,3,929.91,521.39,70.62,70.28,1,-1,-1,-1
65,2,459.98,552.92,92.42,71.71,1,-1,-1,-1
65,3,928.10,512.04,71.53,71.34,1,-1,-1,-1
66,2,465.09,547.32,89.60,70.57,1,-1,-1,-1
66,3,923.00,501.49,74.23,74.45,1,-1,-1,-1
67,2,469.16,537.59,90.62,72.82,1,-1,-1,-1
67,3,919.16,491.87,74.06,74.26,1,-1,-1,-1
67,4,12.50,537.31,47.82,68.23,1,-1,-1,-1
68,2,471.74,528.97,88.66,72.33,1,-1,-1,-1
68,3,915.79,487.27,71.47,71.49,1,-1,-1,-1
68,4,20.93,528.97,44.99,63.30,1,-1,-1,-1
69,2,475.66,520.10,86.99,72.14,1,-1,-1,-1
69,3,910.17,477.84,74.17,74.50,1,-1,-1,-1
69,4,28.75,521.34,49.39,68.24,1,-1,-1,-1
70,2,475.92,509.81,88.54,74.71,1,-1,-1,-1
70,3,910.12,473.27,71.33,71.63,1,-1,-1,-1
70,4,40.15,516.93,45.94,62.08,1,-1,-1,-1
71,2,480.31,503.59,86.89,74.36,1,-1,-1,-1
71,3,906.89,465.93,70.40,70.49,1,-1,-1,-1
71,4,50.58,506.54,47.02,62.56,1,-1,-1,-1
72,2,486.08,496.98,83.09,71.57,1,-1,-1,-1
72,3,901.17,456.14,72.68,72.77,1,-1,-1,-1
72,4,58.68,500.51,46.01,59.95,1,-1,-1,-1
73,2,486.34,489.54,85.22,74.51,1,-1,-1,-1
73,3,897.18,450.11,72.20,72.29,1,-1,-1,-1
73,4,67.89,487.56,47.49,60.43,1,-1,-1,-1
74,2,490.85,481.75,83.58,74.27,1,-1,-1,-1
74,3,895.74,445.51,72.20,72.10,1,-1,-1,-1
74,4,75.61,481.24,49.40,62.00,1,-1,-1,-1
75,2,497.71,479.77,71.79,64.28,1,-1,-1,-1
75,3,892.15,440.75,71.94,72.03,1,-1,-1,-1
75,4,84.62,475.18,50.54,62.58,1,-1,-1,-1
76,2,502.43,474.87,66.71,60.32,1,-1,-1,-1
76,3,894.68,438.58,63.71,63.38,1,-1,-1,-1
76,4,93.02,469.24,50.90,62.14,1,-1,-1,-1
77,2,504.01,470.67,64.87,59.01,1,-1,-1,-1
77,3,891.87,432.06,63.10,62.81,1,-1,-1,-1
77,4,103.36,464.67,45.93,55.28,1,-1,-1,-1
78,2,505.98,462.59,66.67,61.34,1,-1,-1,-1
78,3,888.45,427.25,62.53,62.63,1,-1,-1,-1
78,4,109.54,459.32,48.67,57.58,1,-1,-1,-1
79,2,506.84,457.20,66.90,62.19,1,-1,-1,-1
79,3,885.69,421.69,60.19,59.91,1,-1,-1,-1
79,4,113.44,450.20,51.23,59.67,1,-1,-1,-1
80,2,511.21,452.14,63.99,59.88,1,-1,-1,-1
80,3,882.18,417.24,59.20,58.94,1,-1,-1,-1
80,4,122.67,447.68,47.32,54.53,1,-1,-1,-1
81,2,511.58,446.54,65.21,61.74,1,-1,-1,-1
81,3,879.68,411.79,61.59,61.35,1,-1,-1,-1
81,4,130.73,443.82,44.56,50.46,1,-1,-1,-1
82,2,511.87,442.02,65.22,62.42,1,-1,-1,-1
82,3,877.43,409.30,59.99,59.59,1,-1,-1,-1
82,4,136.65,439.30,45.72,51.16,1,-1,-1,-1
83,2,515.13,438.58,64.05,61.37,1,-1,-1,-1
83,3,874.58,403.29,59.68,58.94,1,-1,-1,-1
83,4,143.54,435.83,45.59,50.06,1,-1,-1,-1
84,2,519.83,434.90,57.16,54.98,1,-1,-1,-1
84,3,870.96,398.60,59.59,58.74,1,-1,-1,-1
84,4,149.70,431.44,45.04,49.02,1,-1,-1,-1
85,2,521.40,431.86,54.65,52.58,1,-1,-1,-1
85,3,866.53,393.74,60.63,60.03,1,-1,-1,-1
85,4,154.14,427.37,45.92,49.37,1,-1,-1,-1
86,2,523.97,428.24,51.69,49.72,1,-1,-1,-1
86,3,864.87,389.46,61.26,60.52,1,-1,-1,-1
86,4,158.83,422.71,47.64,50.87,1,-1,-1,-1
87,2,525.44,423.74,51.42,49.46,1,-1,-1,-1
87,3,862.35,386.07,60.25,59.40,1,-1,-1,-1
87,4,165.51,419.83,47.23,50.12,1,-1,-1,-1
88,2,525.26,419.60,52.60,50.78,1,-1,-1,-1
88,3,858.34,382.36,60.92,60.33,1,-1,-1,-1
88,4,171.53,415.65,46.81,49.19,1,-1,-1,-1
89,2,526.64,414.91,52.07,50.62,1,-1,-1,-1
89,3,856.45,377.83,62.18,62.00,1,-1,-1,-1
89,4,175.27,412.29,47.10,48.87,1,-1,-1,-1
90,2,527.66,412.03,50.73,49.26,1,-1,-1,-1
90,3,853.23,373.66,62.61,62.64,1,-1,-1,-1
90,4,180.44,409.22,47.18,48.77,1,-1,-1,-1
91,2,528.58,407.14,52.38,50.83,1,-1,-1,-1
91,3,851.32,370.94,60.43,60.26,1,-1,-1,-1
91,4,184.07,406.26,47.31,48.75,1,-1,-1,-1
92,2,529.55,403.49,51.66,50.08,1,-1,-1,-1
92,3,852.13,368.81,56.14,55.99,1,-1,-1,-1
92,4,188.38,401.33,48.30,49.43,1,-1,-1,-1
93,2,531.07,401.67,50.94,49.16,1,-1,-1,-1
93,3,851.82,366.90,52.00,51.68,1,-1,-1,-1
93,4,192.44,396.33,49.31,50.36,1,-1,-1,-1
94,2,531.76,397.15,52.34,50.85,1,-1,-1,-1
94,3,848.51,363.67,51.66,51.56,1,-1,-1,-1
94,4,197.13,391.97,50.87,52.04,1,-1,-1,-1
95,2,532.66,394.29,51.49,50.17,1,-1,-1,-1
95,3,847.97,359.25,49.79,49.51,1,-1,-1,-1
95,4,202.45,389.80,49.24,50.07,1,-1,-1,-1
96,2,532.87,390.73,51.30,49.92,1,-1,-1,-1
96,3,844.01,353.72,51.44,51.55,1,-1,-1,-1
96,4,206.88,387.21,45.27,45.95,1,-1,-1,-1
97,2,534.22,386.90,50.60,49.18,1,-1,-1,-1
97,3,842.58,351.18,50.19,50.29,1,-1,-1,-1
97,4,212.29,384.44,43.82,44.42,1,-1,-1,-1
98,2,535.32,384.30,51.07,49.59,1,-1,-1,-1
98,3,838.79,347.07,51.11,51.19,1,-1,-1,-1
98,4,215.94,382.91,42.22,42.54,1,-1,-1,-1
99,2,534.59,379.49,53.45,52.40,1,-1,-1,-1
99,3,837.38,344.36,50.99,50.88,1,-1,-1,-1
99,4,218.42,379.79,42.97,43.27,1,-1,-1,-1
100,2,536.22,378.43,52.44,51.50,1,-1,-1,-1
100,3,835.09,341.51,50.69,50.78,1,-1,-1,-1
100,4,222.61,376.77,43.08,43.54,1,-1,-1,-1
101,2,536.83,376.25,51.99,51.14,1,-1,-1,-1
101,3,832.29,339.93,51.35,51.44,1,-1,-1,-1
101,4,225.92,374.44,43.25,43.67,1,-1,-1,-1
102,2,537.04,373.58,51.77,51.01,1,-1,-1,-1
102,3,831.98,338.14,49.63,49.71,1,-1,-1,-1
102,4,229.62,374.38,42.04,42.40,1,-1,-1,-1
102,5,1239.50,371.12,33.72,42.50,1,-1,-1,-1
103,2,537.78,370.72,50.31,49.65,1,-1,-1,-1
103,3,829.20,335.63,49.19,49.07,1,-1,-1,-1
103,4,231.45,371.83,42.96,43.30,1,-1,-1,-1
103,5,1236.97,368.24,37.93,47.44,1,-1,-1,-1
104,2,537.94,367.80,49.92,49.13,1,-1,-1,-1
104,3,826.20,334.83,49.15,48.85,1,-1,-1,-1
104,4,233.98,368.98,43.33,43.64,1,-1,-1,-1
104,5,1231.92,364.57,40.83,50.39,1,-1,-1,-1
105,2,537.47,365.50,47.44,46.95,1,-1,-1,-1
105,3,824.55,331.98,50.41,50.13,1,-1,-1,-1
105,4,238.17,366.70,43.31,43.78,1,-1,-1,-1
105,5,1224.39,361.96,41.83,50.73,1,-1,-1,-1
106,2,538.49,364.13,44.05,43.44,1,-1,-1,-1
106,3,822.13,329.03,50.68,50.61,1,-1,-1,-1
106,4,242.18,364.63,42.10,42.52,1,-1,-1,-1
106,5,1214.72,358.41,42.48,50.75,1,-1,-1,-1
107,2,538.89,361.74,42.71,42.18,1,-1,-1,-1
107,3,822.68,328.02,46.04,46.18,1,-1,-1,-1
107,4,244.84,361.30,43.01,43.39,1,-1,-1,-1
107,5,1206.58,354.52,43.96,52.02,1,-1,-1,-1
108,2,536.87,359.64,42.44,41.77,1,-1,-1,-1
108,3,820.28,326.48,47.78,47.91,1,-1,-1,-1
108,4,246.46,358.17,44.50,45.04,1,-1,-1,-1
108,5,1198.31,352.50,46.02,53.78,1,-1,-1,-1
109,2,535.59,356.28,43.45,43.01,1,-1,-1,-1
109,3,819.45,326.62,43.77,43.88,1,-1,-1,-1
109,4,251.57,355.77,43.68,44.36,1,-1,-1,-1
109,5,1191.88,350.53,45.85,53.09,1,-1,-1,-1
110,2,535.10,355.14,43.88,43.48,1,-1,-1,-1
110,3,818.59,324.12,43.61,43.71,1,-1,-1,-1
110,4,255.19,353.66,42.37,42.77,1,-1,-1,-1
110,5,1185.33,347.93,45.10,51.42,1,-1,-1,-1
111,2,535.59,353.50,42.70,42.35,1,-1,-1,-1
111,3,816.98,321.95,42.23,42.32,1,-1,-1,-1
111,4,259.77,350.98,43.15,43.52,1,-1,-1,-1
111,5,1177.73,346.40,46.18,52.07,1,-1,-1,-1
112,2,535.69,351.66,42.45,41.95,1,-1,-1,-1
112,3,814.43,319.90,41.77,41.84,1,-1,-1,-1
112,4,264.61,350.73,38.87,39.17,1,-1,-1,-1
112,5,1171.57,344.60,45.68,50.97,1,-1,-1,-1
113,2,535.10,350.42,43.63,43.16,1,-1,-1,-1
113,3,813.48,319.25,41.82,41.70,1,-1,-1,-1
113,4,269.05,349.48,37.04,37.49,1,-1,-1,-1
113,5,1166.23,341.37,47.35,52.50,1,-1,-1,-1
114,2,534.99,348.04,43.85,43.61,1,-1,-1,-1
114,3,811.80,317.07,41.97,41.68,1,-1,-1,-1
114,4,271.78,347.06,36.52,36.92,1,-1,-1,-1
114,5,1160.74,341.55,46.10,50.44,1,-1,-1,-1
115,2,534.92,345.25,44.01,43.80,1,-1,-1,-1
115,3,809.19,314.34,42.15,41.70,1,-1,-1,-1
115,4,276.57,345.60,35.23,35.39,1,-1,-1,-1
115,5,1154.34,338.43,46.75,50.93,1,-1,-1,-1
116,2,535.56,343.62,42.74,42.55,1,-1,-1,-1
116,3,806.24,313.41,42.33,41.73,1,-1,-1,-1
116,4,278.85,343.13,36.09,36.24,1,-1,-1,-1
116,5,1148.13,337.34,47.11,51.10,1,-1,-1,-1
117,2,535.72,343.12,42.45,42.09,1,-1,-1,-1
117,3,805.27,311.81,42.30,41.76,1,-1,-1,-1
117,4,281.00,340.97,36.23,36.55,1,-1,-1,-1
117,5,1147.02,336.36,43.22,46.53,1,-1,-1,-1
118,2,535.73,341.01,42.44,41.93,1,-1,-1,-1
118,3,803.08,310.62,43.44,43.12,1,-1,-1,-1
118,4,285.60,340.92,35.08,35.36,1,-1,-1,-1
118,5,1139.40,334.78,41.83,44.72,1,-1,-1,-1
119,2,535.11,337.65,43.69,43.21,1,-1,-1,-1
119,3,800.42,308.26,43.74,43.63,1,-1,-1,-1
119,4,287.91,338.31,35.84,36.29,1,-1,-1,-1
119,5,1134.06,334.97,40.23,42.73,1,-1,-1,-1
120,2,535.56,337.11,42.80,42.38,1,-1,-1,-1
120,3,799.44,305.46,43.93,43.83,1,-1,-1,-1
120,4,290.03,336.09,36.04,36.63,1,-1,-1,-1
120,5,1128.21,333.08,39.80,42.03,1,-1,-1,-1
121,2,535.07,335.02,43.79,43.40,1,-1,-1,-1
121,3,797.26,304.47,43.81,43.91,1,-1,-1,-1
121,4,292.72,335.34,36.05,36.78,1,-1,-1,-1
121,5,1122.87,330.43,39.79,41.81,1,-1,-1,-1
122,2,534.90,332.34,44.13,43.77,1,-1,-1,-1
122,3,795.25,304.17,43.67,43.95,1,-1,-1,-1
122,4,294.87,333.81,36.18,36.84,1,-1,-1,-1
122,5,1117.61,329.53,40.11,41.75,1,-1,-1,-1
123,2,537.48,332.05,42.92,42.61,1,-1,-1,-1
123,3,795.16,302.81,42.40,42.64,1,-1,-1,-1
123,4,297.51,333.97,34.97,35.55,1,-1,-1,-1
123,5,1113.23,327.26,41.56,43.10,1,-1,-1,-1
124,2,537.91,329.38,43.60,43.49,1,-1,-1,-1
124,3,793.21,302.38,41.93,42.15,1,-1,-1,-1
124,4,299.68,332.78,34.56,35.07,1,-1,-1,-1
124,5,1107.76,324.49,42.19,43.60,1,-1,-1,-1
